#WU	WSHGC	IT	IL	INF	CSB	CSPR	CSPO	HSB	HSPR	HSPO	SD	NoS	SYS	CO2	Comfort
1	5	4	2	3	1	0	4	3	1	1	0	5	12	25181	30.4
1	5	4	2	3	1	0	4	3	1	1	0	5	13	29776	66.1
1	5	4	2	3	1	0	4	3	1	1	0	5	17	59314	27.6
1	5	4	2	3	1	0	4	3	1	1	0	5	 2	25688	38.7
1	5	4	2	3	1	0	4	3	1	1	0	5	 3	33481	16.0
1	5	4	2	3	1	0	4	3	1	1	0	5	 4	29617	16.0
1	5	4	2	3	1	0	4	3	1	1	0	5	 5	29707	20.6
1	5	4	2	3	1	0	4	3	1	1	0	5	 6	59320	16.3
1	5	4	2	3	1	0	4	3	1	1	0	5	 7	30662	20.7
1	5	4	2	3	1	0	4	3	1	1	0	5	 8	57814	16.6
1	5	4	2	3	1	0	4	3	1	1	0	5	 9	33267	14.8
1	5	4	2	3	1	5	4	3	1	0	3	4	 1	24849	33.6
1	5	4	2	3	1	5	4	3	1	0	3	4	10	54149	12.3
1	5	4	2	3	1	5	4	3	1	0	3	4	11	25578	25.8
1	5	4	2	3	1	5	4	3	1	0	3	4	12	25313	25.8
1	5	4	2	3	1	5	4	3	1	0	3	4	13	30233	70.5
1	5	4	2	3	1	5	4	3	1	0	3	4	17	60590	23.4
1	5	4	2	3	1	5	4	3	1	0	3	4	 2	25097	35.6
1	5	4	2	3	1	5	4	3	1	0	3	4	 3	33532	12.3
1	5	4	2	3	1	5	4	3	1	0	3	4	 4	29338	12.3
1	5	4	2	3	1	5	4	3	1	0	3	4	 5	30146	16.8
1	5	4	2	3	1	5	4	3	1	0	3	4	 6	60590	11.5
1	5	4	2	3	1	5	4	3	1	0	3	4	 7	31197	17.1
1	5	4	2	3	1	5	4	3	1	0	3	4	 8	59108	12.1
1	5	4	2	3	1	5	4	3	1	0	3	4	 9	33533	12.3
1	6	5	2	3	1	0	4	4	2	1	1	5	 1	27402	55.3
1	6	5	2	3	1	0	4	4	2	1	1	5	10	61405	21.3
1	6	5	2	3	1	0	4	4	2	1	1	5	11	26645	49.0
1	6	5	2	3	1	0	4	4	2	1	1	5	12	26446	49.3
1	6	5	2	3	1	0	4	4	2	1	1	5	13	31870	71.2
1	6	5	2	3	1	0	4	4	2	1	1	5	17	62649	46.8
1	6	5	2	3	1	0	4	4	2	1	1	5	 2	27777	55.1
1	6	5	2	3	1	0	4	4	2	1	1	5	 3	37154	22.6
1	6	5	2	3	1	0	4	4	2	1	1	5	 4	32266	22.6
1	6	5	2	3	1	0	4	4	2	1	1	5	 5	33822	40.0
1	6	5	2	3	1	0	4	4	2	1	1	5	 6	67816	36.7
1	6	5	2	3	1	0	4	4	2	1	1	5	 7	34874	40.3
1	6	5	2	3	1	0	4	4	2	1	1	5	 8	66293	36.8
1	6	5	2	3	1	0	4	4	2	1	1	5	 9	36934	21.3
1	6	5	2	3	1	5	4	3	1	1	3	4	 1	24849	33.6
1	6	5	2	3	1	5	4	3	1	1	3	4	10	54149	12.3
1	6	5	2	3	1	5	4	3	1	1	3	4	11	25578	25.8
1	6	5	2	3	1	5	4	3	1	1	3	4	12	25313	25.8
1	6	5	2	3	1	5	4	3	1	1	3	4	13	30233	70.5
1	6	5	2	3	1	5	4	3	1	1	3	4	17	60590	23.4
1	6	5	2	3	1	5	4	3	1	1	3	4	 2	25097	35.6
1	6	5	2	3	1	5	4	3	1	1	3	4	 3	33532	12.3
1	6	5	2	3	1	5	4	3	1	1	3	4	 4	29338	12.3
1	6	5	2	3	1	5	4	3	1	1	3	4	 5	30146	16.8
1	6	5	2	3	1	5	4	3	1	1	3	4	 6	60590	11.5
1	6	5	2	3	1	5	4	3	1	1	3	4	 7	31197	17.1
1	6	5	2	3	1	5	4	3	1	1	3	4	 8	59108	12.1
1	6	5	2	3	1	5	4	3	1	1	3	4	 9	33533	12.3
1	6	5	3	4	2	1	0	5	2	2	2	2	 1	32745	52.9
1	6	5	3	4	2	1	0	5	2	2	2	2	10	70744	26.6
1	6	5	3	4	2	1	0	5	2	2	2	2	11	30486	53.8
1	6	5	3	4	2	1	0	5	2	2	2	2	12	30860	55.6
1	6	5	3	4	2	1	0	5	2	2	2	2	17	66514	53.3
1	6	5	3	4	2	1	0	5	2	2	2	2	 2	31096	52.9
1	6	5	3	4	2	1	0	5	2	2	2	2	 3	42059	28.0
1	6	5	3	4	2	1	0	5	2	2	2	2	 4	36361	28.0
1	6	5	3	4	2	1	0	5	2	2	2	2	 5	42129	49.5
1	6	5	3	4	2	1	0	5	2	2	2	2	 6	78654	49.6
1	6	5	3	4	2	1	0	5	2	2	2	2	 7	42943	51.1
1	6	5	3	4	2	1	0	5	2	2	2	2	 8	77003	50.0
1	6	5	3	4	2	1	0	5	2	2	2	2	 9	41862	26.6
1	6	5	3	6	3	3	3	2	1	1	1	1	 1	25290	27.1
1	6	5	3	6	3	3	3	2	1	1	1	1	10	55364	13.1
1	6	5	3	6	3	3	3	2	1	1	1	1	11	26318	20.9
1	6	5	3	6	3	3	3	2	1	1	1	1	12	26249	20.7
1	6	5	3	6	3	3	3	2	1	1	1	1	13	30507	61.9
1	6	5	3	6	3	3	3	2	1	1	1	1	17	59814	20.4
1	6	5	3	6	3	3	3	2	1	1	1	1	 2	26371	27.1
1	6	5	3	6	3	3	3	2	1	1	1	1	 3	34191	13.1
1	6	5	3	6	3	3	3	2	1	1	1	1	 4	30649	13.1
1	6	5	3	6	3	3	3	2	1	1	1	1	 5	30241	11.6
1	6	5	3	6	3	3	3	2	1	1	1	1	 6	58512	7.6
1	6	5	3	6	3	3	3	2	1	1	1	1	 7	31221	11.9
1	6	5	3	6	3	3	3	2	1	1	1	1	 8	57005	8.3
1	6	5	3	6	3	3	3	2	1	1	1	1	 9	34173	13.1
2	1	3	3	2	2	4	1	3	3	1	2	0	 1	25035	36.3
2	1	3	3	2	2	4	1	3	3	1	2	0	10	60229	43.8
2	1	3	3	2	2	4	1	3	3	1	2	0	11	26144	33.0
2	1	3	3	2	2	4	1	3	3	1	2	0	12	26320	33.1
2	1	3	3	2	2	4	1	3	3	1	2	0	13	30545	76.4
2	1	3	3	2	2	4	1	3	3	1	2	0	17	60111	29.1
2	1	3	3	2	2	4	1	3	3	1	2	0	 2	25090	38.4
2	1	3	3	2	2	4	1	3	3	1	2	0	 3	36924	43.8
2	1	3	3	2	2	4	1	3	3	1	2	0	 4	32365	43.8
2	1	3	3	2	2	4	1	3	3	1	2	0	 5	32023	18.1
2	1	3	3	2	2	4	1	3	3	1	2	0	 6	59673	18.1
2	1	3	3	2	2	4	1	3	3	1	2	0	 7	33008	18.9
2	1	3	3	2	2	4	1	3	3	1	2	0	 8	58101	18.8
2	1	3	3	2	2	4	1	3	3	1	2	0	 9	36930	43.8
2	1	3	3	2	2	4	1	3	3	1	2	5	 1	25231	31.2
2	1	3	3	2	2	4	1	3	3	1	2	5	10	59822	35.4
2	1	3	3	2	2	4	1	3	3	1	2	5	11	25989	27.9
2	1	3	3	2	2	4	1	3	3	1	2	5	12	25922	28.1
2	1	3	3	2	2	4	1	3	3	1	2	5	13	30626	76.0
2	1	3	3	2	2	4	1	3	3	1	2	5	17	59708	24.5
2	1	3	3	2	2	4	1	3	3	1	2	5	 2	26042	32.9
2	1	3	3	2	2	4	1	3	3	1	2	5	 3	36268	35.5
2	1	3	3	2	2	4	1	3	3	1	2	5	 4	31907	35.5
2	1	3	3	2	2	4	1	3	3	1	2	5	 5	30907	15.6
2	1	3	3	2	2	4	1	3	3	1	2	5	 7	31850	16.1
2	1	3	3	2	2	4	1	3	3	1	2	5	 8	59093	14.4
2	1	3	3	2	2	4	1	3	3	1	2	5	 9	36276	35.4
2	1	3	3	7	1	3	5	1	2	3	1	3	 1	23860	18.5
2	1	3	3	7	1	3	5	1	2	3	1	3	10	56514	17.2
2	1	3	3	7	1	3	5	1	2	3	1	3	11	25970	16.9
2	1	3	3	7	1	3	5	1	2	3	1	3	12	25726	16.9
2	1	3	3	7	1	3	5	1	2	3	1	3	13	29719	51.1
2	1	3	3	7	1	3	5	1	2	3	1	3	17	59558	16.6
2	1	3	3	7	1	3	5	1	2	3	1	3	 2	25031	18.5
2	1	3	3	7	1	3	5	1	2	3	1	3	 3	34518	17.2
2	1	3	3	7	1	3	5	1	2	3	1	3	 4	31412	17.2
2	1	3	3	7	1	3	5	1	2	3	1	3	 5	28555	9.8
2	1	3	3	7	1	3	5	1	2	3	1	3	 6	55066	6.3
2	1	3	3	7	1	3	5	1	2	3	1	3	 7	29565	10.2
2	1	3	3	7	1	3	5	1	2	3	1	3	 8	53574	6.7
2	1	3	3	7	1	3	5	1	2	3	1	3	 9	34516	17.2
2	1	3	3	7	2	3	5	1	2	3	1	2	 1	23830	18.8
2	1	3	3	7	2	3	5	1	2	3	1	2	10	56446	17.5
2	1	3	3	7	2	3	5	1	2	3	1	2	11	25948	17.1
2	1	3	3	7	2	3	5	1	2	3	1	2	12	25715	17.1
2	1	3	3	7	2	3	5	1	2	3	1	2	13	29671	51.4
2	1	3	3	7	2	3	5	1	2	3	1	2	17	59517	16.9
2	1	3	3	7	2	3	5	1	2	3	1	2	 2	25009	18.8
2	1	3	3	7	2	3	5	1	2	3	1	2	 3	34490	17.5
2	1	3	3	7	2	3	5	1	2	3	1	2	 4	31383	17.5
2	1	3	3	7	2	3	5	1	2	3	1	2	 5	28523	10.1
2	1	3	3	7	2	3	5	1	2	3	1	2	 6	54980	6.7
2	1	3	3	7	2	3	5	1	2	3	1	2	 7	29537	10.3
2	1	3	3	7	2	3	5	1	2	3	1	2	 8	53489	7.1
2	1	3	3	7	2	3	5	1	2	3	1	2	 9	34487	17.5
2	1	4	0	4	5	2	4	2	2	1	2	1	10	53324	20.8
2	1	4	0	4	5	2	4	2	2	1	2	1	13	28480	64.9
2	1	4	0	4	5	2	4	2	2	1	2	1	17	57962	23.0
2	1	4	0	4	5	2	4	2	2	1	2	1	 2	24655	30.4
2	1	4	0	4	5	2	4	2	2	1	2	1	 3	33031	21.0
2	1	4	0	4	5	2	4	2	2	1	2	1	 4	29742	21.0
2	1	4	0	4	5	2	4	2	2	1	2	1	 5	27483	13.6
2	1	4	0	4	5	2	4	2	2	1	2	1	 7	28399	13.8
2	1	4	0	4	5	2	4	2	2	1	2	1	 8	53508	9.3
2	1	4	0	4	5	2	4	2	2	1	2	1	 9	32987	20.8
2	1	4	0	5	1	3	1	4	1	2	1	4	 1	29445	50.7
2	1	4	0	5	1	3	1	4	1	2	1	4	10	62035	13.1
2	1	4	0	5	1	3	1	4	1	2	1	4	11	28326	48.8
2	1	4	0	5	1	3	1	4	1	2	1	4	12	28402	49.0
2	1	4	0	5	1	3	1	4	1	2	1	4	13	33692	71.4
2	1	4	0	5	1	3	1	4	1	2	1	4	17	63467	47.1
2	1	4	0	5	1	3	1	4	1	2	1	4	 2	29233	50.6
2	1	4	0	5	1	3	1	4	1	2	1	4	 4	32801	13.1
2	1	4	0	5	1	3	1	4	1	2	1	4	 5	36414	39.3
2	1	4	0	5	1	3	1	4	1	2	1	4	 6	70248	38.8
2	1	4	0	5	1	3	1	4	1	2	1	4	 7	37336	39.7
2	1	4	0	5	1	3	1	4	1	2	1	4	 8	68691	39.1
2	1	4	0	5	1	3	1	4	1	2	1	4	 9	37543	13.1
2	1	4	1	6	2	5	2	0	2	1	2	2	10	51413	18.9
2	1	4	1	6	2	5	2	0	2	1	2	2	11	25004	21.1
2	1	4	1	6	2	5	2	0	2	1	2	2	12	24985	20.9
2	1	4	1	6	2	5	2	0	2	1	2	2	17	56643	20.6
2	1	4	1	6	2	5	2	0	2	1	2	2	 3	32265	18.9
2	1	4	1	6	2	5	2	0	2	1	2	2	 4	29826	18.9
2	1	4	1	6	2	5	2	0	2	1	2	2	 5	25660	10.2
2	1	4	1	6	2	5	2	0	2	1	2	2	 6	48445	6.5
2	1	4	1	6	2	5	2	0	2	1	2	2	 7	26547	10.6
2	1	4	1	6	2	5	2	0	2	1	2	2	 8	46925	6.8
2	1	4	1	6	2	5	2	0	2	1	2	2	 9	32288	18.9
2	1	5	2	2	4	2	1	4	2	1	3	3	 1	27098	50.9
2	1	5	2	2	4	2	1	4	2	1	3	3	10	59895	22.1
2	1	5	2	2	4	2	1	4	2	1	3	3	11	26661	49.2
2	1	5	2	2	4	2	1	4	2	1	3	3	12	26710	49.5
2	1	5	2	2	4	2	1	4	2	1	3	3	13	32190	81.2
2	1	5	2	2	4	2	1	4	2	1	3	3	17	60873	46.2
2	1	5	2	2	4	2	1	4	2	1	3	3	 2	27584	50.3
2	1	5	2	2	4	2	1	4	2	1	3	3	 3	36441	22.3
2	1	5	2	2	4	2	1	4	2	1	3	3	 4	31894	22.3
2	1	5	2	2	4	2	1	4	2	1	3	3	 5	33375	38.3
2	1	5	2	2	4	2	1	4	2	1	3	3	 6	66186	37.3
2	1	5	2	2	4	2	1	4	2	1	3	3	 7	34216	38.8
2	1	5	2	2	4	2	1	4	2	1	3	3	 8	64635	37.7
2	1	5	2	2	4	2	1	4	2	1	3	3	 9	36392	22.1
2	1	5	2	2	5	4	2	1	3	2	1	1	 1	20169	37.7
2	1	5	2	2	5	4	2	1	3	2	1	1	11	23961	28.9
2	1	5	2	2	5	4	2	1	3	2	1	1	13	26770	65.4
2	1	5	2	2	5	4	2	1	3	2	1	1	17	56113	27.9
2	1	5	2	2	5	4	2	1	3	2	1	1	 2	21095	37.7
2	1	5	2	2	5	4	2	1	3	2	1	1	 3	30152	13.9
2	1	5	2	2	5	4	2	1	3	2	1	1	 4	27280	13.9
2	1	5	2	2	5	4	2	1	3	2	1	1	 5	25384	12.8
2	1	5	2	2	5	4	2	1	3	2	1	1	 6	47165	8.8
2	1	5	2	2	5	4	2	1	3	2	1	1	 7	26304	13.3
2	1	5	2	2	5	4	2	1	3	2	1	1	 8	45638	9.3
2	1	5	2	2	5	4	2	1	3	2	1	1	 9	30150	13.9
2	1	5	3	4	1	0	4	4	2	1	0	5	 1	28537	54.4
2	1	5	3	4	1	0	4	4	2	1	0	5	10	63918	22.9
2	1	5	3	4	1	0	4	4	2	1	0	5	11	27432	48.8
2	1	5	3	4	1	0	4	4	2	1	0	5	12	27279	48.9
2	1	5	3	4	1	0	4	4	2	1	0	5	13	32725	67.8
2	1	5	3	4	1	0	4	4	2	1	0	5	17	63979	46.6
2	1	5	3	4	1	0	4	4	2	1	0	5	 2	28611	54.4
2	1	5	3	4	1	0	4	4	2	1	0	5	 3	38432	24.4
2	1	5	3	4	1	0	4	4	2	1	0	5	 4	33320	24.4
2	1	5	3	4	1	0	4	4	2	1	0	5	 5	35383	39.5
2	1	5	3	4	1	0	4	4	2	1	0	5	 6	69618	37.1
2	1	5	3	4	1	0	4	4	2	1	0	5	 7	36492	40.0
2	1	5	3	4	1	0	4	4	2	1	0	5	 8	68127	37.4
2	1	5	3	4	1	0	4	4	2	1	0	5	 9	38184	22.9
2	2	1	3	4	2	1	4	3	1	1	3	4	 1	26061	30.6
2	2	1	3	4	2	1	4	3	1	1	3	4	10	56646	11.9
2	2	1	3	4	2	1	4	3	1	1	3	4	11	26298	23.5
2	2	1	3	4	2	1	4	3	1	1	3	4	12	26069	23.6
2	2	1	3	4	2	1	4	3	1	1	3	4	13	31234	68.7
2	2	1	3	4	2	1	4	3	1	1	3	4	17	61037	21.9
2	2	1	3	4	2	1	4	3	1	1	3	4	 2	26760	32.0
2	2	1	3	4	2	1	4	3	1	1	3	4	 3	34845	12.4
2	2	1	3	4	2	1	4	3	1	1	3	4	 4	30707	12.4
2	2	1	3	4	2	1	4	3	1	1	3	4	 5	31736	15.1
2	2	1	3	4	2	1	4	3	1	1	3	4	 6	62877	10.5
2	2	1	3	4	2	1	4	3	1	1	3	4	 7	32743	15.5
2	2	1	3	4	2	1	4	3	1	1	3	4	 8	61375	11.3
2	2	1	3	4	2	1	4	3	1	1	3	4	 9	34755	11.9
2	2	1	3	5	2	1	5	4	1	1	0	4	 1	29182	48.1
2	2	1	3	5	2	1	5	4	1	1	0	4	10	63069	13.8
2	2	1	3	5	2	1	5	4	1	1	0	4	11	28015	46.9
2	2	1	3	5	2	1	5	4	1	1	0	4	12	27766	47.1
2	2	1	3	5	2	1	5	4	1	1	0	4	13	33165	67.0
2	2	1	3	5	2	1	5	4	1	1	0	4	17	65644	44.7
2	2	1	3	5	2	1	5	4	1	1	0	4	 2	28703	47.9
2	2	1	3	5	2	1	5	4	1	1	0	4	 3	38078	14.2
2	2	1	3	5	2	1	5	4	1	1	0	4	 4	32744	14.2
2	2	1	3	5	2	1	5	4	1	1	0	4	 5	36688	38.0
2	2	1	3	5	2	1	5	4	1	1	0	4	 6	70988	36.4
2	2	1	3	5	2	1	5	4	1	1	0	4	 7	37893	38.5
2	2	1	3	5	2	1	5	4	1	1	0	4	 8	69511	36.7
2	2	1	3	5	2	1	5	4	1	1	0	4	 9	37942	13.8
2	2	2	0	1	5	4	4	3	2	1	1	1	10	51740	23.7
2	2	2	0	1	5	4	4	3	2	1	1	1	11	23960	36.6
2	2	2	0	1	5	4	4	3	2	1	1	1	12	23818	36.5
2	2	2	0	1	5	4	4	3	2	1	1	1	13	27851	65.9
2	2	2	0	1	5	4	4	3	2	1	1	1	17	58033	33.0
2	2	2	0	1	5	4	4	3	2	1	1	1	 3	32348	23.7
2	2	2	0	1	5	4	4	3	2	1	1	1	 4	28467	23.7
2	2	2	0	1	5	4	4	3	2	1	1	1	 5	27248	24.5
2	2	2	0	1	5	4	4	3	2	1	1	1	 7	28217	25.1
2	2	2	0	1	5	4	4	3	2	1	1	1	 8	54158	18.5
2	2	2	0	1	5	4	4	3	2	1	1	1	 9	32343	23.7
2	2	2	0	1	5	5	4	4	2	2	2	3	10	55722	23.3
2	2	2	0	1	5	5	4	4	2	2	2	3	11	24973	54.4
2	2	2	0	1	5	5	4	4	2	2	2	3	12	24690	54.8
2	2	2	0	1	5	5	4	4	2	2	2	3	13	29553	69.4
2	2	2	0	1	5	5	4	4	2	2	2	3	17	60906	51.1
2	2	2	0	1	5	5	4	4	2	2	2	3	 3	34152	23.3
2	2	2	0	1	5	5	4	4	2	2	2	3	 4	29348	23.3
2	2	2	0	1	5	5	4	4	2	2	2	3	 5	30065	43.8
2	2	2	0	1	5	5	4	4	2	2	2	3	 6	62570	39.1
2	2	2	0	1	5	5	4	4	2	2	2	3	 7	31180	44.2
2	2	2	0	1	5	5	4	4	2	2	2	3	 9	34153	23.3
2	2	4	0	4	0	2	5	2	3	1	2	1	 1	22945	25.2
2	2	4	0	4	0	2	5	2	3	1	2	1	10	53324	20.8
2	2	4	0	4	0	2	5	2	3	1	2	1	11	24784	23.6
2	2	4	0	4	0	2	5	2	3	1	2	1	12	24572	23.6
2	2	4	0	4	0	2	5	2	3	1	2	1	13	28416	64.7
2	2	4	0	4	0	2	5	2	3	1	2	1	17	58382	22.7
2	2	4	0	4	0	2	5	2	3	1	2	1	 2	24396	25.3
2	2	4	0	4	0	2	5	2	3	1	2	1	 3	33032	21.0
2	2	4	0	4	0	2	5	2	3	1	2	1	 4	29682	21.0
2	2	4	0	4	0	2	5	2	3	1	2	1	 5	27471	13.5
2	2	4	0	4	0	2	5	2	3	1	2	1	 6	55006	8.8
2	2	4	0	4	0	2	5	2	3	1	2	1	 7	28416	13.7
2	2	4	0	4	0	2	5	2	3	1	2	1	 8	53507	9.3
2	2	4	0	4	0	2	5	2	3	1	2	1	 9	32987	20.8
2	2	4	0	4	5	2	4	2	2	1	2	1	 1	23094	30.4
2	2	4	0	4	5	2	4	2	2	1	2	1	10	53324	20.8
2	2	4	0	4	5	2	4	2	2	1	2	1	11	24843	23.8
2	2	4	0	4	5	2	4	2	2	1	2	1	12	24714	23.8
2	2	4	0	4	5	2	4	2	2	1	2	1	13	28480	64.9
2	2	4	0	4	5	2	4	2	2	1	2	1	17	57962	23.0
2	2	4	0	4	5	2	4	2	2	1	2	1	 2	24655	30.4
2	2	4	0	4	5	2	4	2	2	1	2	1	 3	33031	21.0
2	2	4	0	4	5	2	4	2	2	1	2	1	 4	29742	21.0
2	2	4	0	4	5	2	4	2	2	1	2	1	 5	27483	13.6
2	2	4	0	4	5	2	4	2	2	1	2	1	 6	55014	8.8
2	2	4	0	4	5	2	4	2	2	1	2	1	 7	28399	13.8
2	2	4	0	4	5	2	4	2	2	1	2	1	 8	53508	9.3
2	2	4	0	4	5	2	4	2	2	1	2	1	 9	32987	20.8
2	2	4	1	5	0	3	0	3	0	1	3	2	 1	26996	17.1
2	2	4	1	5	0	3	0	3	0	1	3	2	10	56366	9.7
2	2	4	1	5	0	3	0	3	0	1	3	2	11	27549	17.1
2	2	4	1	5	0	3	0	3	0	1	3	2	12	27798	18.7
2	2	4	1	5	0	3	0	3	0	1	3	2	13	32423	64.5
2	2	4	1	5	0	3	0	3	0	1	3	2	17	61062	15.4
2	2	4	1	5	0	3	0	3	0	1	3	2	 2	26162	18.2
2	2	4	1	5	0	3	0	3	0	1	3	2	 3	35598	9.7
2	2	4	1	5	0	3	0	3	0	1	3	2	 4	31162	9.7
2	2	4	1	5	0	3	0	3	0	1	3	2	 5	34695	11.6
2	2	4	1	5	0	3	0	3	0	1	3	2	 6	62708	11.0
2	2	4	1	5	0	3	0	3	0	1	3	2	 7	35572	12.2
2	2	4	1	5	0	3	0	3	0	1	3	2	 8	61095	11.5
2	2	4	1	5	0	3	0	3	0	1	3	2	 9	35523	9.7
2	2	4	1	5	1	3	1	3	0	2	0	3	 1	26621	31.6
2	2	4	1	5	1	3	1	3	0	2	0	3	10	55408	11.0
2	2	4	1	5	1	3	1	3	0	2	0	3	11	27116	29.0
2	2	4	1	5	1	3	1	3	0	2	0	3	12	27305	29.0
2	2	4	1	5	1	3	1	3	0	2	0	3	13	31744	66.6
2	2	4	1	5	1	3	1	3	0	2	0	3	17	60920	26.8
2	2	4	1	5	1	3	1	3	0	2	0	3	 2	26449	32.8
2	2	4	1	5	1	3	1	3	0	2	0	3	 3	34837	10.9
2	2	4	1	5	1	3	1	3	0	2	0	3	 4	30598	10.9
2	2	4	1	5	1	3	1	3	0	2	0	3	 5	33438	17.3
2	2	4	1	5	1	3	1	3	0	2	0	3	 6	61989	16.9
2	2	4	1	5	1	3	1	3	0	2	0	3	 7	34352	17.7
2	2	4	1	5	1	3	1	3	0	2	0	3	 8	60411	17.3
2	2	4	1	5	1	3	1	3	0	2	0	3	 9	34807	11.0
2	2	4	1	5	1	4	2	4	1	3	1	5	 1	29485	55.7
2	2	4	1	5	1	4	2	4	1	3	1	5	10	62300	13.2
2	2	4	1	5	1	4	2	4	1	3	1	5	11	28184	49.3
2	2	4	1	5	1	4	2	4	1	3	1	5	12	28091	49.3
2	2	4	1	5	1	4	2	4	1	3	1	5	13	33484	71.6
2	2	4	1	5	1	4	2	4	1	3	1	5	17	64182	47.5
2	2	4	1	5	1	4	2	4	1	3	1	5	 2	29581	55.4
2	2	4	1	5	1	4	2	4	1	3	1	5	 3	37542	13.2
2	2	4	1	5	1	4	2	4	1	3	1	5	 4	32534	13.2
2	2	4	1	5	1	4	2	4	1	3	1	5	 5	36299	39.1
2	2	4	1	5	1	4	2	4	1	3	1	5	 6	70879	36.6
2	2	4	1	5	1	4	2	4	1	3	1	5	 7	37366	39.7
2	2	4	1	5	1	4	2	4	1	3	1	5	 8	69373	37.1
2	2	4	1	5	1	4	2	4	1	3	1	5	 9	37529	13.2
2	2	4	4	4	4	2	4	1	2	0	2	0	 1	21847	26.7
2	2	4	4	4	4	2	4	1	2	0	2	0	10	51378	18.8
2	2	4	4	4	4	2	4	1	2	0	2	0	11	24611	21.3
2	2	4	4	4	4	2	4	1	2	0	2	0	12	24514	21.3
2	2	4	4	4	4	2	4	1	2	0	2	0	13	28126	58.6
2	2	4	4	4	4	2	4	1	2	0	2	0	17	56847	20.8
2	2	4	4	4	4	2	4	1	2	0	2	0	 2	23569	26.8
2	2	4	4	4	4	2	4	1	2	0	2	0	 3	32084	19.0
2	2	4	4	4	4	2	4	1	2	0	2	0	 4	29387	19.0
2	2	4	4	4	4	2	4	1	2	0	2	0	 5	25903	12.8
2	2	4	4	4	4	2	4	1	2	0	2	0	 6	51056	8.1
2	2	4	4	4	4	2	4	1	2	0	2	0	 7	26777	13.0
2	2	4	4	4	4	2	4	1	2	0	2	0	 8	49546	8.4
2	2	4	4	4	4	2	4	1	2	0	2	0	 9	32046	18.8
2	2	5	1	6	2	4	2	5	1	3	1	5	 1	33708	68.7
2	2	5	1	6	2	4	2	5	1	3	1	5	10	70554	13.1
2	2	5	1	6	2	4	2	5	1	3	1	5	11	30770	61.1
2	2	5	1	6	2	4	2	5	1	3	1	5	12	30638	61.2
2	2	5	1	6	2	4	2	5	1	3	1	5	13	36602	73.5
2	2	5	1	6	2	4	2	5	1	3	1	5	17	69466	61.1
2	2	5	1	6	2	4	2	5	1	3	1	5	 2	32374	68.8
2	2	5	1	6	2	4	2	5	1	3	1	5	 3	41561	13.1
2	2	5	1	6	2	4	2	5	1	3	1	5	 4	35381	13.1
2	2	5	1	6	2	4	2	5	1	3	1	5	 5	42968	52.1
2	2	5	1	6	2	4	2	5	1	3	1	5	 6	81791	48.0
2	2	5	1	6	2	4	2	5	1	3	1	5	 7	44184	52.9
2	2	5	1	6	2	4	2	5	1	3	1	5	 8	80294	48.0
2	2	5	1	6	2	4	2	5	1	3	1	5	 9	41538	13.1
2	2	5	1	7	3	1	4	2	0	2	1	5	 1	25426	22.7
2	2	5	1	7	3	1	4	2	0	2	1	5	10	53471	10.4
2	2	5	1	7	3	1	4	2	0	2	1	5	11	26508	17.4
2	2	5	1	7	3	1	4	2	0	2	1	5	12	26309	17.4
2	2	5	1	7	3	1	4	2	0	2	1	5	13	30580	59.4
2	2	5	1	7	3	1	4	2	0	2	1	5	17	60450	17.3
2	2	5	1	7	3	1	4	2	0	2	1	5	 2	26081	22.7
2	2	5	1	7	3	1	4	2	0	2	1	5	 3	33489	11.0
2	2	5	1	7	3	1	4	2	0	2	1	5	 4	29861	11.0
2	2	5	1	7	3	1	4	2	0	2	1	5	 5	30676	9.4
2	2	5	1	7	3	1	4	2	0	2	1	5	 6	58984	5.8
2	2	5	1	7	3	1	4	2	0	2	1	5	 7	31718	9.8
2	2	5	1	7	3	1	4	2	0	2	1	5	 8	57488	6.3
2	2	5	1	7	3	1	4	2	0	2	1	5	 9	33392	10.4
2	2	5	2	1	3	1	4	2	3	2	0	3	 1	21037	38.8
2	2	5	2	1	3	1	4	2	3	2	0	3	10	49217	22.0
2	2	5	2	1	3	1	4	2	3	2	0	3	11	23550	29.3
2	2	5	2	1	3	1	4	2	3	2	0	3	12	23463	29.3
2	2	5	2	1	3	1	4	2	3	2	0	3	13	27079	64.1
2	2	5	2	1	3	1	4	2	3	2	0	3	17	56135	27.8
2	2	5	2	1	3	1	4	2	3	2	0	3	 2	22675	39.6
2	2	5	2	1	3	1	4	2	3	2	0	3	 3	31202	22.4
2	2	5	2	1	3	1	4	2	3	2	0	3	 4	28148	22.4
2	2	5	2	1	3	1	4	2	3	2	0	3	 5	25294	16.4
2	2	5	2	1	3	1	4	2	3	2	0	3	 6	51079	9.8
2	2	5	2	1	3	1	4	2	3	2	0	3	 7	26133	16.6
2	2	5	2	1	3	1	4	2	3	2	0	3	 8	49562	10.5
2	2	5	2	1	3	1	4	2	3	2	0	3	 9	31104	22.0
2	2	5	2	2	4	2	0	3	1	3	2	1	 1	24595	23.4
2	2	5	2	2	4	2	0	3	1	3	2	1	10	54388	13.2
2	2	5	2	2	4	2	0	3	1	3	2	1	11	26168	22.0
2	2	5	2	2	4	2	0	3	1	3	2	1	12	26641	23.5
2	2	5	2	2	4	2	0	3	1	3	2	1	13	30683	72.0
